0,1,2
1.3544043408638489,4.14019711245256,-1.114932025258104
3.601352471338296,0.27970891855691526,4.089005960242
-3.8779488503851742,14.087915613066253,1.533090282559489
4.569588346605709,0.6735990300119687,-4.051472640556216
-0.9899117949853995,2.4821088859182674,-11.989916915959846
-6.82129037041147,9.84646526333517,5.01024394835892
-2.1369380304601013,-2.6121023462538564,6.079304972038641
4.094471674986037,-1.0241236116240886,-7.1264798009716
2.762845968198973,2.8720758072125308,8.640441756867933
-4.635787359578249,0.28470988913055706,-1.705481672852261
4.194944250283558,-4.029763384081678,13.600389128498573
0.6616611634477738,0.9096771250894169,3.453097591958789
3.2269577875842583,0.13991494302113772,-1.235421732531746
3.6224330796614166,-0.4644538690861384,10.194093131356533
-0.23805511423422843,4.739484116413966,-0.5882222403494111
13.570151580275109,2.183568438731455,1.9055654307476748
0.15583499722082506,-3.40099448438425,3.779046027337292
1.9643448531271237,-11.33943875978788,-2.2031505307739403
9.328701230544027,5.660722104530886,1.7517924768844935
-3.129866379045,6.729783128210607,1.737012683065096
-1.5418876444152323,-6.476001644799634,-7.032156919372351
2.354311774421387,9.290919913039899,6.829754640672219
-0.23305414366058663,-1.0550035166802954,4.7439571919525
-4.547527416872821,14.250867284670539,-1.3856802574790454
0.3919130922982732,4.103575748130755,0.8837233063761469
-0.377849089770006,-0.5849435763597803,4.267961483338511
-0.9771088896116944,10.39799723893155,0.8694618937779517
4.22682909588841,-0.3843181327743952,5.869851977039405
1.6709134182058987,2.1094695383226907,-9.321413234433878
-3.913649504909806,3.9829501349123078,-6.518309350505843
-11.852093780313435,-1.9992464231989244,-11.069019560331967
5.14806708400533,1.9556965844595093,12.462609827386558
6.217128107685051,1.940916790640112,9.05261915357845
-6.98865666532519,-6.828252811797335,11.436219733459527
8.778264892514343,7.033658748247235,4.3875765074208575
-1.5676585372058514,4.947861299527515,5.295543792683555
13.738212264144984,-1.1817761499040296,-5.503697425986222
3.590920727605199,1.0876274139511628,9.99525636335625
-1.0975985968853363,4.471865590913527,-5.20319569207684
9.474283729397108,1.8856555704478282,1.842764589436898
-1.3080316423088378,6.886045653709282,0.3895014696248491
1.185756028788248,-8.305219557764001,-3.7431096994462285
3.0592366253778653,-5.5021156738359664,1.7728080321468715
-2.922959932733367,-10.05282588366209,-0.05458550516374738
1.0319830749250667,13.478803504056435,-0.5684549985086764
1.0172032811056693,10.068812830248326,-5.749434078102517
-7.7519663213317775,12.452413410129404,-0.6171380902328891
6.109945238712792,5.403770184090734,0.6338189233624794
4.024147789993073,6.311737469353432,-1.4025154852321753
-2.105489659438472,-4.487503749316345,5.016677217110002
0.16391390441672016,11.011450040026126,10.537808342301727
3.5481520813790843,-4.187002015406963,3.3206329044328595
2.2419174917944082,1.4010004227555966,7.634754898237249
7.242307575055861,-0.05226269705645237,4.553217249581686
-7.948957636417422,-4.18487386612753,-6.750179082966683
-5.145853752489387,1.33104386546557,0.934903127947047
-9.69656396231551,-0.49634967184504886,4.083502247042061
13.835065425403014,-1.010219165189978,-2.6236054260048256
10.425074751594906,-6.191198244783818,2.304380306050256
12.808675331475984,-1.0589022569141906,1.5195650061645054
5.760032105437315,0.19205475668117789,0.9982795322598245
6.667999390700011,-1.8442796519134768,0.10382132462495186
-4.131241827969765,4.5749130504287,3.1419533273576485
11.367711961372706,10.096044175620426,6.992009246650718
-3.8307400940603835,2.8788687377515583,-3.8485059749941577
1.798128951427931,7.0901115118083435,9.970761432331189
0.34486583161588213,4.0085738631527805,-0.20687725827617953
-3.7877453374551955,-7.294822469395588,-1.1993379353004299
1.7281723941379046,0.39025974151814147,-12.043105070502103
-0.09922114317271435,3.5388588606131552,1.1820645789406121
-0.6130906365176434,-3.168248812433731,-0.3746690930161998
-5.794069716111484,1.7597369196213504,-1.4596590853683584
-0.6617737282418561,0.9749216197356,2.800501067933776
0.5891832853535124,0.45363614583091894,3.3287413070826837
-1.4471511232411423,-0.44082206180395367,-4.104527176438877
4.972041579101035,2.597309940928743,-3.207710623972073
10.49317270429276,6.4473658602218125,-1.1551797376116846
3.2759972664238926,-4.393149361423063,4.671899276812398
6.9091031415752635,10.69982261607838,3.896744870410526
3.8275654929197,0.5221839254710126,-1.8753136842365945
-7.475830839628669,-0.4702767515532378,2.7440131964130208
0.20925137128506122,-11.314043886754911,-6.971862457231026
3.3578504903800748,1.9111257626878042,5.297529882706632
-3.3492571826668116,0.3543920907309923,-6.141790988079589
1.5787285493882701,-0.7305979016211663,1.557451103621993
0.7939132495025197,3.529562251680968,0.9306773621796745
0.2726277755978387,4.057802490829876,-2.5030936799041257
-0.6218304320370339,-3.3754659926916846,15.890912687905214
2.4163015706956625,-2.4786494402248813,-1.4572988840710888
6.2663574899887315,-0.4261185538644925,3.8941006806394185
-4.574157731656143,5.40096046055959,7.011596303003438
9.161759462802271,2.3773896678590747,-2.525117334507053
-1.0158792278050974,-3.394668886788046,4.8056678690444015
-2.0083399048293478,1.2246579938615696,0.8143205840556192
-12.85210704003102,-8.491217659782478,3.2958976694748356
0.37306260941169433,3.778174680155181,7.762344518000935
-1.1836710625451177,-7.66114619063104,3.698525417218618
-2.2686610548972763,0.038095901070541505,7.78777547435852
1.9914990984048582,-0.588677840371777,5.342892846592489
2.519739337553766,-4.022448882455577,8.430264662925369
-4.913529145967795,14.371557485353762,-4.190049676946784
-4.016712593500991,-2.97665408662254,-2.9081091490118576
-1.9641817071406025,2.3747454780879673,-5.271193750849458
3.86289730728348,5.492241100451987,3.8510699021510435
2.4678635640515547,-3.055988585486052,8.350296559417759
-3.304194990595566,4.274796618065403,0.9895311261965516
1.3151318900540496,0.2834493330766207,1.4634836454332931
-8.400743763589997,2.765026418495837,0.2319181723215602
3.868648576347661,7.231473267021936,-9.428045997708484
-7.570672294438561,3.1676541662396196,1.3169900691040244
0.12856979726302153,7.256904223379522,-6.912242108333032
-0.4982039441792969,4.812021595613491,1.649148257907659
-3.931974986263097,7.899393411946371,-2.197424273727937
14.462031381546243,-4.720920927925783,6.01624632757147
-2.88618019043006,-3.4389803999908564,-0.33784461696759926
2.4652193742804474,-5.802065001828457,0.6669078771370546
5.582714996644468,3.3201986511720447,-4.784246344030971
-2.6803336229516668,8.626278621074206,-1.186199950395219
4.650451580599787,1.2655131878529993,2.071865987553425
0.6591042956110057,1.7394657070897406,-0.4041002120910635
3.140681381030222,0.5079002339780079,-2.1335059091662396
7.607128229556322,-9.152063936052036,1.5532869159525997
3.5433091287740046,1.592972130760472,-8.442583826698549
7.632559185913907,-6.636260046676584,-5.103867762401061
5.187676558147876,1.9251303195641067,-5.063386250067253
8.275048374480756,-1.9214422120714891,-1.150407803449961
-4.345265965391398,6.292228389227917,-1.9932994024583903
-3.0633254374564713,-0.06186255531115159,-0.6275302352902854
-5.426410039294073,0.9428899387935022,2.151426322395664
3.6958536137064297,-4.508264282374524,3.8230310734606006
7.816447978022449,-0.0028765641302173073,0.8012261431994295
0.4556825448012416,3.2551893738184265,-7.4808847565996714
0.929635064037983,0.7792231741739382,-2.8108573624934454
-0.3019304090737498,-0.9501825229012377,0.493134406259344
-9.961894579103793,2.7366103022176014,-6.015991828673467
0.7831414877087144,-7.259260440433547,-2.9453605047836637
-7.446090689728343,-3.9205443761360588,-4.283256457775712
1.115299676512349,-3.8800628638022507,2.6560318152431224
-2.7312728551232466,0.0329155828150407,-3.7730029723747025
5.48239774617616,-0.8099760161933887,0.7552003563543187
-0.8716931983629093,0.5557931509747163,-3.622833140135797
0.1330592957417446,3.3347497086606657,2.628317081389304
-5.318094925426282,5.0063544597256024,-4.035539028601547
-0.6479759589283001,1.0351137548701859,2.858210042504534
2.6100899790203442,-7.2469971449289154,-7.796259801634585
0.1341237793758554,-2.5769697508226885,4.596386149029721
-1.5952819176993205,0.7270220179301005,7.203437040258391
2.0915109074195186,-5.782104217002711,6.662832933537354
-7.904359835231629,-2.7114728931129077,10.910075241305979
-4.565643770934141,-4.049368846104956,0.9183891417541092
-4.525162258600334,2.8899194269138793,-0.33362609959730216
-0.6121838119830421,-3.5391153607039465,2.2202558176241594
-1.4550754109914714,0.9890879680250751,-0.7120351701752217
-0.0893062438233665,-3.3889455284650403,12.333165579931153
2.689650313862583,2.862204693060061,7.238431845516211
4.361255064927519,-3.801651416930791,-7.617181104116206
1.9380317008992014,3.1073159213050383,1.2797606648229265
-6.3440791988999,-7.547153922834081,11.833630232863014
-1.6740518047936734,4.845492027830225,0.20815771275055317
1.629939963959116,7.452542919058896,1.6852083580662476
-4.879186270973696,6.9119388123378585,3.0961076618123036
-1.8085549470838922,11.159181120106483,3.9995756500999686
-3.1464509000759406,1.1674950205546137,5.927135876313746
3.7928373729428944,-0.08452022079679766,2.853862398685444
-2.636197414674931,2.469361696424664,-0.7993150702161398
1.8920059140540904,-0.46292929137471717,-2.34691386828508
-2.486027582436025,12.582271458731658,4.9099069709903524
3.765122639089076,7.487537724316716,2.9648326381610612
-2.8987334709017754,-7.368075225315701,3.7557171898898156
1.9383040154025444,2.3639435733816456,1.421636048836047
-8.716165828736575,12.917813141421734,-1.3857053094666003
3.6764801219277317,1.2923406213092725,-2.572122974477307
6.283531013156402,2.7693912666249667,-1.703538039845814
5.742926906435365,4.180290570371023,-2.6998273992602737
9.99016921420399,5.083758558658688,-0.9026416576022842
-0.0015168853478801925,7.011318784872465,5.493338423009504
-1.2535321266992916,3.9380453072441632,3.2203867908546595
1.3003497905221701,0.28486783834257956,1.578688417675653
-1.631941197277211,-1.262730959726361,-6.996110029457983
11.413259552829164,5.994089879549072,-7.425086877147071
6.318525818414222,4.04901554671978,1.642983377699293
-8.537087131218195,4.839900098448535,0.3121386941375052
1.7496520229912829,1.4327007962201421,6.179339625489287
12.303521591031371,-1.3746405620825053,2.7391991725907823
0.6780490709189095,-2.5610582270932123,3.547556641828991
2.155099716234604,-1.692473292461719,-9.9564354657985
3.5659990199806595,-2.688762651876179,-3.6642888741841064
4.4694670082683245,-0.8915769102181892,4.558355509422146
6.397027234482102,5.5044031703936,6.457220811682946
3.3237537568538005,3.2314515382387548,-3.1325311481909193
-0.3294237120477834,1.589753165059748,4.275358262948515
-1.877022510116724,-6.985045282073888,3.791946406876562
5.379798329158708,-7.414022129762976,3.377179111980775
3.434723996329417,1.654048125083388,-0.7071803471418439
4.2256085480581715,0.32320344152160024,-2.2002098914833503
2.2867419482434466,5.614133450952448,0.2883516764567884
-0.5205994100592011,2.1739929980539427,-0.007807327787674123
-1.707017075069908,2.982350467292152,5.757156919405096
-0.8384321404384147,-10.52164164033534,-5.735523546340486
-1.8347214998528747,-4.2294950487209455,4.275111331470779
-0.03753575819488497,3.993149334885307,-8.00709587965391
6.358444322416904,5.892014637146107,-0.48114898463688327
4.085492690262059,-3.6977373227277583,-0.6246835320516908
2.4437943170830523,3.710152088411675,6.188893143036617
-6.131004130050584,3.226740232339723,0.4850431658453212
-6.559980977739672,2.8119729374439357,-2.5178285105815563
2.5080892771066923,-1.2723865216786832,7.416615422786531
1.1772445935449045,-2.7654160660201894,8.60313280617617
4.46742932784106,-0.24184905219255093,0.36872043883614614
1.0272888749425553,-0.5380080564370134,-6.488283225896295
1.835646344180764,5.226956190755757,6.237428434153728
-11.668345763446727,-6.265724274989825,-0.3681558028257548
-5.376199171832333,3.744910602821439,-1.6271756430300481
2.846445211773919,-8.537296608303249,-4.18289001331236
4.745310514034719,-1.0113497132862226,5.422577553155033
-4.844441445839147,-1.1548842607010301,-4.689690467454225
2.5634479653002877,5.6586924143872785,3.960937319742492
2.080036109228335,-0.04515756280401813,-1.9790988646562595
1.6652688143325478,-3.048029239230896,0.9727456297623649
-2.419090644790071,6.886414694137192,-0.325365900364879
-3.9121201891315773,8.072932077526831,3.767231110705955
0.8578869284541031,0.3133929659613023,3.927100147234638
0.5617279242096406,-6.543610698771138,0.721225270798665
6.326692171402411,6.182100961278883,-3.2959372004917933
-5.165988294343172,-0.4234832757005986,5.335328977942011
4.844646583468093,-1.682503115904892,4.10051883870486
-7.4375606276565955,-4.238217486187204,-4.663247954068294
0.08838626736043143,5.36725008028019,-1.2455807151185345
-0.05514828005437611,-4.745017940329069,-5.09513858815784
6.758428395033932,3.905609846867648,-6.018577747487002
1.0545784178426358,-2.0344263375311034,9.453451257004449
-1.9482932585842418,0.917418156887521,-1.1451350896420207
7.986150674783846,-0.38069337323972285,3.9428606799530526
9.172668058173485,3.711903637831111,2.2035174672138216
0.05875529448897432,3.423260397630341,7.903636681004898
-6.798248370243466,0.21738552119436827,-2.5925914422652783
5.927463289806555,-3.79977695009609,-0.3238259803481822
-0.6781209471729266,4.831489228337714,-3.6964761154458383
-1.93714078737722,3.5966790891005638,-4.0965054603422315
-4.492855157659532,-5.167087703672591,-5.935990581415047
5.112612408807862,-1.7494204647228313,4.079660075357134
-4.999655611801397,-5.598978337762137,2.7361852558706574
3.65097217539532,-6.522417497091299,-6.874445348794459
-2.2890640090034315,8.949611507400151,2.3554018114993474
0.6627804854151931,-1.6489748392463175,4.6515998128842835
