,0,1,2
0,1.0508526516270393,1.106651975863445,1.9781824267158574
1,0.9156407893352064,1.151590938472934,1.9009726628379446
2,0.8816395510912084,1.0020049120384644,2.1771367967281314
3,0.6856405339475584,1.170955655978282,1.9088504650670457
4,0.8442509840325676,1.05976565314646,1.9450206621851716
5,0.8365139063571089,0.9431380816379386,2.0923077897335096
6,0.8637156561357615,1.036825128436966,1.8431364375417292
7,0.8092897366016227,1.1614533225458887,1.8748960122343246
8,0.8676079873864146,1.1348208084101474,1.952820000611057
9,0.8242680012480572,0.986848141854603,1.9010726822494175
10,0.7406033289477393,1.163462774051839,1.8147832167851727
11,0.960452042333966,1.0927971123151234,1.9135720269685945
12,0.9601216085047605,1.144103044797853,1.898176783327229
13,1.0429471106493025,1.1348211196863844,1.994406838288303
14,0.8769931685016935,0.9859141790572368,1.7675808250801839
15,0.8315220628239184,1.136695520457404,1.8640417742583582
16,0.8174538095220545,1.0409070768394109,2.0491987789760704
17,0.7173420727257107,1.2562937380507238,2.1197927787504844
18,0.9702265477098235,1.1739299660239368,1.7829417222585167
19,0.7618830412728599,1.1062093618721676,1.9985444291166312
20,0.7534851515819903,1.0032966398072978,1.835998889505491
21,0.05690863437007662,1.4604183939247137,1.063286131002693
22,0.10184759697956557,1.383208630046801,1.167364890712695
23,-0.04773842945490385,1.6593727639369877,1.1162465771590449
24,0.12121231448491383,1.391086432275902,1.0045553186967306
25,0.010022311653091656,1.4272566293940279,0.8457864331886582
26,-0.10660525985542976,1.574543756942366,1.1857896504750336
27,-0.01291821305640238,1.3253724047505855,1.207170870948628
28,0.11170998105252039,1.3571319794431809,0.9430551754884231
29,0.08507746691677912,1.4350559678199133,1.2583936066452137
30,-0.06289519963876532,1.3833086494582738,1.0514751380508098
31,0.1137194325584708,1.297019183994029,1.3575925540778266
32,0.04305377082175512,1.3958079941774508,1.1546467233470308
33,0.09435970330448482,1.3804127505360853,1.0608763368572203
34,0.0850777781930162,1.4766428054971592,1.2182382826740092
35,-0.06382916243613163,1.2498167922890402,1.1055773150281942
36,0.08695217896403583,1.3462777414672145,1.1073796231417963
37,-0.008836264653957537,1.5314347461849267,1.1020772595729784
38,0.2065503965573554,1.6020287459593407,1.0789516824955834
39,0.12418662453056846,1.265177689467373,1.1578870326682371
40,0.056466020378799144,1.4807803963254875,1.1755299986940517
41,-0.04644670168607057,1.3182348567143474,1.1299453592486781
42,1.1434477044459224,0.550631110477137,2.1144212903098043
43,1.0662379405680096,0.6547098701871391,1.8987749828756855
44,1.3424020744581964,0.6035915566334888,1.948650736297627
45,1.0741157427971106,0.49190029817117475,1.9861203482294194
46,1.1102859399152365,0.33313141266310214,1.8664764170671948
47,1.2575730674635746,0.6731346299494775,1.9455752772203634
48,1.0084017152717941,0.694515850423072,1.9452796813439754
49,1.0401612899643895,0.4304001549628671,1.7698962892952266
50,1.118085278341122,0.7457385861196577,2.047134520496118
51,1.0663379599794824,0.5388201175252538,2.0054185715217234
52,0.9800484945152377,0.8449375335522706,1.8828258225330927
53,1.0788373046986595,0.6419917028214749,1.9282138938101965
54,1.0634420610572939,0.5482213163316642,1.995898657349444
55,1.1596721160183678,0.7055832621484533,1.919233078410604
56,0.9328461028102488,0.5929222945026383,1.921093812062514
57,1.029307051988423,0.5947246026162403,1.8000445786806896
58,1.2144640567061353,0.5894222390474224,2.0008267511189572
59,1.2850580564805494,0.5662966619700275,1.9577568104584726
60,0.9482069999885817,0.6452320121426811,1.972814712305765
61,1.1638097068466962,0.6628749781684956,1.7927162667427847
62,1.001264167235556,0.617290338723122,2.1104386890484164
63,0.8394664178878021,1.1907077807753617,1.4387524590107112
64,0.9435451775978042,0.9750614733412427,1.5387602606759403
65,0.892426864044154,1.0249372267631844,1.2349349564464747
66,0.7807356055818399,1.0624068386949768,1.2909970341250354
67,0.6219667200737673,0.9427629075327522,1.199982829928513
68,0.9619699373601426,1.0218617676859207,1.6706154176828836
69,0.983351157833737,1.0215661718095328,1.6024156042067212
